,RHA015__A549__turquoise,RHA016__A549__turquoise,RHA017__A549__turquoise,RHA018__A549__turquoise,RHA028__A549__turquoise,RHA029__A549__turquoise,RHA030__A549__turquoise,RHA031__A549__turquoise,RHA032__A549__turquoise,RHA033__A549__turquoise,RHA034__A549__turquoise,RHA035__A549__turquoise,RHA036__A549__turquoise,RHA037__A549__turquoise,RHA038__A549__turquoise,RHA039__A549__turquoise,RHA040__A549__turquoise,RHA041__A549__turquoise,RHA042__A549__turquoise,RHA043__A549__turquoise,RHA044__A549__turquoise,RHA045__A549__turquoise,RHA046__A549__turquoise,RHA047__A549__turquoise,RHA048__A549__turquoise,RHA049__A549__turquoise,RHA050__A549__turquoise,RHA051__A549__turquoise,RHA052__A549__turquoise,RHA053__A549__turquoise,RHA054__A549__turquoise,RHA055__A549__turquoise,RHA056__A549__turquoise,RHA057__A549__turquoise,RHA058__A549__turquoise,RHA059__A549__turquoise,RHA060__A549__turquoise,RHA061__A549__turquoise,RHA062__A549__turquoise,RHA063__A549__turquoise,RHA064__A549__turquoise,RHA065__A549__turquoise,RHA066__A549__turquoise,RHA067__A549__turquoise,RHA068__A549__turquoise,RHA069__A549__turquoise,RHA070__A549__turquoise,RHA071__A549__turquoise,RHA072__A549__turquoise,RHA073__A549__turquoise,RHA074__A549__turquoise,RHA075__A549__turquoise,RHA076__A549__turquoise,RHA077__A549__turquoise,RHA078__A549__turquoise,RHA079__A549__turquoise,RHA080__A549__turquoise,RHA081__A549__turquoise,RHA082__A549__turquoise,RHA084__A549__turquoise,RHA085__A549__turquoise,RHA086__A549__turquoise,RHA087__A549__turquoise,RHA088__A549__turquoise,RHA089__A549__turquoise,RHA091__A549__turquoise,RHA092__A549__turquoise,RHA093__A549__turquoise,RHA094__A549__turquoise,RHA095__A549__turquoise,RHA096__A549__turquoise,RHA097__A549__turquoise,RHA098__A549__turquoise,RHA099__A549__turquoise
CTTNBP2NL,0.0,5.618441300071739,0.0,0.0,0.0,5.662125727580228,4.329389142580409,0.0,0.0,6.193568726942029,0.0,0.0,6.405219766582855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.047651803726737,0.0,0.0,0.0,0.0,0.0,7.753584480882578,0.0,0.0,0.0,0.0,5.62184089227565,0.0,0.0,1.3417068561435852,2.823620979190135,0.0,0.0,0.3345145025252934,0.0,0.0,0.0,0.0,5.06348568508523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.382844466503037,0.0,7.205822567203397,0.0,4.796597754048306,3.0490643813331757,0.0,0.0,5.511369992393168,0.0,0.0
NLRP2,0.0,0.0,8.623643764021153,0.5155893378026744,0.47665023976070126,0.0,6.27824500385687,1.3744664111957812,6.584490542029079,0.0,0.0,0.0,1.7852157323148434,0.0,0.0,1.0884197943939964,5.230956142170271,5.712540756703592,0.0,0.0,0.0,6.680900982006341,0.5714185820643121,3.847896715920451,1.5962577513315797,0.0,0.0,0.0,0.0,0.0,0.0,6.661592850960514,0.0,0.0,0.0,5.354180607066445,0.0,0.4693848522008287,0.0,0.0,0.0,0.0,0.0,0.48331585727503823,0.0,0.5121864247359552,0.0,0.0,1.189691745771337,0.0,2.0651242000693206,0.0,4.473033552823387,1.2664567441359411,2.3068075955408114,1.6149689171044488,0.0,0.0,0.0,0.0,1.1568625532065884,0.0,4.17672169288105,0.0,0.0,0.0,1.2460553515577721,5.486936358533641,1.535316440348071,0.0,0.710684126539308,4.8372469483114315,0.0,0.0
CRY1,0.0,0.0,0.0,0.0,0.0,0.0,3.843712559726898,0.0,0.0,0.0,0.0,6.2309369345867855,0.0,0.0,0.0,0.0,0.36200186625530045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4344622331043367,0.0,0.0,0.0,0.0,0.0,0.0,3.448723906275413,0.0,0.37442968563935886,0.0,0.0,0.0,0.0,0.0,5.077977834111881,0.6919771784662864,8.621231373802107,0.0,0.0,0.0,0.0,0.0,0.0,7.226758975958235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1368660560066814,0.0,0.0,0.0,0.0,0.0
ETV6,4.239825714946621,0.13547274782707164,5.14083181533494,5.083536768055395,4.682640711428611,3.015436908702522,0.3399183956950427,0.0,1.314238270338604,1.5753510602357914,5.481709033396138,0.0,0.15975058924823102,0.0,1.1879007373861545,4.298819583435379,3.664892380192,2.0932525396893342,0.34102021284840667,0.0,0.0,6.333650925991886,7.208097765361,3.931267016855851,0.0,3.319693072610162,2.092982035847693,0.0,0.9936721881970971,1.1795556361842534,8.4125317413706,3.4423158699189487,0.0,0.0,0.0,0.0,2.829581692861336,0.0,0.6436124114256412,1.7098905309389947,0.0,0.0,7.62779650037433,1.8557186683635827,2.4582612495175917,1.9713724896085227,0.0,4.731856631775986,0.39594131428434326,0.0,0.0,0.14761669835691024,0.0,0.0,0.0,3.817398138594608,2.7519585316899082,0.0,4.921307785064821,1.3715086810421606,0.45357446939983964,3.2012605939517744,0.0,0.0,0.0,1.6429187105499339,0.9954830716591854,0.0,0.0,3.424138736649717,6.062900974757233,0.0,4.275729704385372,0.0
XIAP,2.577129078892024,0.08706860916020842,1.0962011209318154,2.468301788068303,0.25640564601220683,1.3748781185940988,2.15703400588621,8.648069913198684,3.2265732646722434,2.15834349084008,5.379336775263352,0.31793033531549947,0.4547918030092436,4.148177589194659,0.18736870245401366,0.09410402510948584,2.828802160543965,0.9295213665215346,4.186191511438372,3.7724557845011675,0.2704918653892458,3.1979172746147237,0.1159053901544107,2.5520007309439494,1.5735829653082782,2.645222063741616,4.688454545319438,0.1918329727806078,3.138378711818396,1.1815542169702875,2.111191602932866,0.2511870527841274,3.029391042053101,1.4187728463181644,1.157496502997335,0.0,3.916629504688007,6.381587940073593,3.913291558606326,5.069289712715535,1.207874115220435,0.8621085555397436,6.076770712506907,5.183367409787346,0.7874132395997027,0.20370734224750361,1.4364710312809126,1.9833457089720223,2.253093731042059,2.037793357860519,0.9666209436367197,5.896557646579896,1.7785576411292583,1.407559418378381,5.468492086793681,0.7866273063221358,2.38677784410299,2.8413572766495174,1.4533648074348835,0.7630783775538729,4.929947186561379,0.25349194978113704,2.9469422902234648,2.2681978177083213,2.052304592265503,1.8205057660445525,0.7307312422063965,4.149161794907193,0.6752522894989254,0.325252846924904,1.0465329679380309,1.639514653720597,6.076610399163931,0.0
NIPSNAP1,6.2167458581953055,1.5092752584620759,3.7390163695934153,5.601776729996673,0.0,2.7908950369645873,3.85385596039634,0.0,0.0,1.6460566405280324,0.7986054981477106,0.0,6.870598984372478,0.0,0.0,0.0,0.0,4.671961341899435,4.7777984225717525,5.129748726169152,3.9658489159521886,0.0,1.1268275225141866,2.6523717631163715,0.0,5.366290736919715,0.0,0.0,3.52012047682825,5.2017436272686695,0.0,0.0,4.383400171407237,0.0,4.619929424116077,4.104571498032753,0.0,0.0,3.3914130504868796,0.0,7.130961749098737,2.512750258481951,1.1858728868140598,5.858640006978284,0.0,7.818492705246596,0.0,2.2418127324464923,0.0,0.0,6.223872356606208,0.0,0.0,0.0,0.0,5.258963574089199,0.0,8.23582277687514,0.0,4.750075847041316,3.92858825063694,0.0,2.0265769996771223,0.8405719984009249,0.0,4.505173213647469,0.0,2.1414556802882565,4.769073492059458,0.0,0.0,2.404794153147693,0.5501195268205452,0.0
CDK17,0.0,0.0,2.161284687166557,3.2126549331047762,0.0,0.39361718623683756,6.155206825027953,0.0,0.0,1.0867226337010782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.61476872842537,0.0,0.0,0.0,0.0,0.0,0.0,5.808264048674459,0.0,0.0,0.0,0.9352205989247108,0.0,0.47281942322606907,0.0,0.0,0.0,1.2808672558328866,3.60031733501462,1.8162146634357659,1.6987074445198551,4.977009679119375,0.0,0.0,0.0,0.0,0.0,3.5194160972933437,1.3743885073885669,4.614167995664797,0.0,0.0,0.0,0.0,5.21138606167943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.524308200892343,5.165952124867389,0.0,0.0,0.0,0.0,0.0
ISG20,0.0,2.0879244298131923,2.112333157861565,0.0,6.209110197348947,1.952199355937393,7.888572793845253,0.0,0.0,0.0,7.643582051673011,0.0,1.2783476063956651,0.0,0.0,0.0,0.0,2.307247812677621,0.0,6.112214288025931,0.0,1.9925617988430921,0.0,0.0,0.0,0.0,0.0,1.6834449431320182,6.2116157867795705,0.0,0.7213761595666839,0.0,3.8994656874544935,0.0,0.0,1.7956838408356894,0.0,0.0,6.263284225922182,0.0,0.0,0.0,2.5936668986376903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.612650326143022,6.495023539209803,0.0,0.0,2.179533343400121,0.0,0.0,0.0,0.18868829551919566,1.7115433627689969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6896033246337663,0.0,0.0,7.6462202716241014,1.8907034948335917,0.0
ZNF217,5.209059495114096,1.0192677953856333,1.4349030640493687,3.355230565782978,0.31347805765332726,0.15671114031385477,5.253418275497511,0.0,1.9946376480733794,1.961026866361202,7.5320987305275295,0.20690823547239948,1.3072070034929593,1.1993928078601765,4.07638806851284,1.7728189093560645,4.512530313682957,1.452231684217884,4.894250272483831,7.121616398695902,0.41166161361154147,5.382404417627243,0.0,1.3952767194235078,0.0,0.0,0.7444384108879207,0.0,0.0,1.9178747121990067,0.0,3.6758949498633755,2.151332805912223,0.0,0.0,1.1162383157001616,0.9148499728391407,0.0,2.07260319577612,6.693431200091798,7.070593265900412,0.0,4.195363348182109,2.3950381144102555,0.0,1.137096888755334,0.0,0.0,3.5216287044925476,2.4228088871065596,7.728138203418927,0.1735816029960943,2.1457948222213847,0.0,0.0,1.0146338062234121,0.0,0.0,0.0,5.755512534600604,2.2381754185773755,0.0,4.300877829930277,4.845715846410721,0.0,0.0,5.383216976645393,7.528290003417363,5.94366819995561,0.0,0.0,1.6962075298780692,0.0,1.8369299729808257
IRF2,6.106806836703505,0.0,0.0,1.5923541761724567,0.4817659849661643,1.0545151082200654,0.0,0.0,6.467406656379287,0.0,0.0,6.6559041834618595,0.0,0.0,5.316540401559188,0.0,0.0,0.0,4.9929088873305645,7.302949589505763,0.0,1.0739230345012363,5.752673672063616,0.0,0.0,8.015782997240928,0.6370259094396384,0.0,3.403140901416747,0.0,4.141571756446675,0.0,0.0,2.0284170954417813,5.464446095769757,2.072843256280768,0.0,0.0,4.2794564377405555,0.0,0.0,6.0144467976504155,1.7050135717435582,3.0983403865911314,4.031950922078721,0.0,0.0,0.0,0.0,0.0,2.165410324329371,7.370042190445824,2.551813754237826,0.0,0.0,5.879796421919858,0.0,0.0,0.0,0.0,2.0378179520181083,0.0,0.0,0.0,0.0,6.671491531267807,0.0,0.0,0.0,0.0,0.0,5.519324880151004,5.221865483803405,0.0
SAV1,6.876369599972785,3.803185697875894,0.0,0.0,7.773093039739707,6.072009303084379,0.0,3.2836477230951746,0.0,0.0,1.8074291158947389,0.0,6.704788984977958,0.4773903140794815,0.0,0.0,0.3248854718791295,0.0,0.0,0.0,0.0,3.96104909918028,0.0,0.0,0.0,0.0,3.8099494387660564,0.0,0.0,0.0,0.0,0.4452372480052936,2.174578994676725,0.0,0.0,0.0,0.0,0.0,0.307936730651271,0.0,1.8292569389156912,6.196994496048278,0.0,0.8431718484563837,3.6338264151357746,0.0,0.0,0.0,5.12963746418185,0.0,5.4783959059842795,0.0,2.296107887763871,0.0,0.0,0.4149927750393471,0.0,0.0,7.444849247263915,0.36040360946507355,2.5778904165986014,0.0,0.0,0.0,0.0,0.0,0.3080252986043475,0.0,0.39854957548268055,0.0,7.4272206428128875,0.0,1.0450654720929669,0.0
TSC22D2,0.6721048583497382,6.041315272901772,4.757407344939464,2.5348410250370406,4.3223392043936935,3.770681069721689,2.5249086790102324,4.89653342862526,6.187496582927382,2.283738091020604,5.4090412523761655,6.915807690344572,4.796587371922284,4.034303767768035,4.941979553375638,5.573456330171087,5.030088838942588,4.451593581415158,0.7509614541820566,5.418088726314408,0.2362464590663452,5.9815033509733455,4.899514024614328,4.725937428192016,4.804476968311636,1.201031567099858,5.790216847877833,0.7394264631394368,0.0,3.3492916688265817,3.1269332212341805,0.0,3.7419199484946883,0.0,8.248164779300692,4.802270779106349,2.9593936702395043,5.566900373985742,2.5904702823226224,1.6539038271667754,4.904907932678656,4.772302695766071,0.11016262864793969,0.1781524302523359,3.6568738702194468,0.0,0.5714564454385219,4.216633347842077,0.21394321334210195,4.554079214062318,4.625995162223619,0.08521564749632005,0.0,5.921183989450675,0.3896615199315118,0.11331390643693502,5.450541545982063,3.382801418528384,3.1989105577947905,1.0718656172235599,4.584216915657299,0.3854177836662385,6.079510384103177,4.91941159562532,0.0,0.0,1.9110817825528381,5.048968509325735,4.882036500908589,4.4415830730964085,0.13268330535866968,6.20315807845999,4.50286521136663,0.0
YY1AP1,4.667500467202561,2.322631958338599,1.2854673236309715,3.4961938805509782,3.0907586023084996,1.08884716412088,0.6010004324235056,0.0,0.0,6.747078524577042,0.0,0.0,0.7119705871968911,0.3054744637058499,0.0,0.40539229152658,0.0,0.0,3.461580943962667,0.0,3.7306182202345504,1.250731208875241,7.731617722840621,5.743555359498998,0.4188786063341952,0.0,0.0,0.0,0.8222969685344277,0.5223611341717904,1.2997604419100486,0.0,0.0,2.8948837135738184,0.9770835204068015,7.337327535417157,0.0,1.1569013744656795,0.7306330005341028,0.0,4.058948510423523,1.8264732363888299,0.0,5.5407712460892355,5.178368065954065,0.0,0.0,2.3416214705423775,1.043477498289876,0.7002958853735403,1.3180333365606556,1.2970035457731546,0.0,2.428954382045373,0.0,0.5018966585307303,0.0,0.0,0.8291091516689957,2.0170916742292673,0.0,0.0,0.0,0.8125401193570758,0.9639349729306126,0.0,5.23885945099645,7.089233299109411,7.219168520462161,1.4721498033112064,0.0,1.110683955102734,0.0,0.0
MYO5C,3.92711897098895,2.659655169305422,3.8373882524474108,0.19840362875727616,0.0,5.766931680652988,2.6685185570004264,7.567606288763034,4.6025934655688285,2.329129338349954,2.368785108277107,0.0,0.18437678828638476,0.0,6.771264959440368,2.668448210468554,4.412131150013187,0.0,1.906948302256029,0.7823909505199254,0.0,0.0,0.0,4.855237267182145,3.3692682477814677,7.969731863357669,0.990261474292623,1.6025756508166982,1.413621159764698,0.0,0.32359142865996815,0.0,4.431088033848473,4.685435621411323,0.0,0.3494502061211194,3.57315636049938,4.941829355759246,0.5879515516604705,0.24969047222419058,0.0,0.6848295072427233,0.0,5.540907600235256,0.3358810912609586,0.0,0.0,0.9265877662864542,0.0,2.502801577747871,0.0,0.0,0.0,0.0,0.0,0.0,2.8079174634351114,0.0,1.437643226394281,3.4889391174654905,0.0,5.673686441587169,1.1160785849221595,0.3646407836067653,0.0,2.372328094856734,5.004074363220102,6.177138446703095,0.3721430706500305,0.8089756006327355,0.0,1.0425042631289634,3.256473280249277,0.0
RASSF1,0.0,0.0,0.0,0.0,0.0,5.659536439496465,1.3730523589481116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.342554745477321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.270412139155063,0.43762298746897355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.917372079476841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.182283105160424,0.0,0.0,0.0,0.0
NSDHL,0.0,0.0,1.1139471495973063,0.0,0.0,2.5477681444530527,3.6739181830293743,7.001577085389535,0.0,0.0,0.0,0.0,1.5526967601100359,0.0,0.0,0.0,0.0,0.0,6.470784125867202,1.1128202133506366,0.0,2.866858536067701,0.0,0.9082533947351981,6.4791513220582235,0.0,4.012649118939034,0.0,0.0,2.2800149896663098,0.0,0.0,0.0,1.618586364287054,0.0,0.0,0.0,4.28100826179129,0.0,0.0,0.0,2.0315963408079334,1.1544795168861408,0.0,0.0,0.0,0.0,0.6640313017352173,0.0,0.0,0.0,0.0,0.0,2.778456715428761,0.0,0.0,0.0,0.0,0.0,6.435065139623004,0.0,0.0,2.4133016145822,0.0,0.0,0.0,8.118479128780193,0.0,0.0,0.0,0.8281985457270669,4.645811159080334,0.0,0.0
KAT5,0.0,0.0,0.0,0.0,0.0,5.107993279960805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0307810025970698,7.423889063137055,0.0,0.0,0.0,0.0,0.0,0.0,2.732069444598968,1.613475075532446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.148654524777395,0.0,0.0
NLN,1.4596886577635955,2.3951999313118817,4.3967554643078595,1.215877361133866,7.177369703102934,6.334017578197111,2.290819527870572,0.0,1.1156991534315863,0.0,0.6878884323377947,0.0,0.10968617386577093,0.36355798716791743,0.0,5.891798281957694,6.486389376125953,3.789332794798953,1.7844327886745557,5.93160269500614,0.7131063007103837,0.0,4.949852384375686,0.0,8.031527531360632,0.9250773177380865,0.13202347863831404,0.596763439537035,3.4986848874696057,0.3869643108714875,2.7451211372460627,3.872769671838574,4.552684465688512,3.921360156934695,0.0,4.233665688891049,0.0,5.374545701822583,5.1156533819237575,0.0,1.8538240300903661,3.334379488785083,2.2824931822527255,4.73390744846147,0.0,0.0,0.454502305500163,0.13108356343996477,1.1147801163483648,3.6081941923921645,1.1834039362654671,0.10110933387732791,3.54598072089352,0.0,2.578404998309861,0.1339992932283557,0.0,5.0357162744442565,0.0,0.0,0.0,0.0,0.0,0.0,0.14410120404222887,0.0,1.028590368144314,0.8644932264511459,0.94297234174495,0.4957800847263108,2.0455652871030408,0.0,6.138441790069579,0.0
CYB561D2,0.0,0.0,0.0,0.0,0.0,2.669661774498172,0.0,8.313055342505304,0.0,0.0,2.0678658408682153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.621207925640473,3.224282658737159,0.0,0.0,0.0,0.0,0.0,4.07626833781516,0.0,0.0,1.7157835722263912,0.0,0.0,0.0,0.0,1.9960524399873187,0.0,0.0,0.0,0.0,0.0,0.0,3.8368936274097427,0.0,0.0,0.0,0.0,0.7309763825140387,0.0,0.0,0.0,0.0,6.371126686328538,0.0,0.8305798534775406,0.0,0.0,2.232854126357447,0.0,0.0,0.0,0.0,0.0,1.8126584017982226,3.7171773904544674,2.778652252561632,0.0,0.0,0.0,0.0,0.0
RIPK2,1.024106876622435,0.75143458417315,0.0,0.0,2.4092632944124377,2.3227501967838804,0.0,0.0,0.9525430588107782,0.0,0.0,5.465429270842606,0.0,5.517672537260069,1.9760372967714646,0.0,3.9909276394790423,0.0,7.657697163150063,0.0,0.0,0.0,5.834534255392258,1.2193760986936473,0.0,0.0,3.1564726651393844,0.0,1.511791862918966,1.4980619004039988,0.0,0.0,7.4535175792154975,5.919995487308005,0.0,0.0,0.0,3.237421460839003,7.466627120041501,0.0,0.0,0.0,2.4651464725090535,0.0,5.161528978964597,0.0,0.0,0.0,0.0,0.0,1.1157324408888365,0.0,0.0,2.4102624001419075,0.0,0.0,0.0,3.3853992837474856,0.0,5.060120900428956,0.0,0.0,0.0,0.0,0.0,0.0,1.1881413554149503,5.238523207431138,0.9961124746304678,0.7899854295712077,0.0,4.097189387235113,0.0,0.0
DTD2,6.252364563687758,2.012804634063681,0.0,0.6179435073331118,0.0,5.860207990505824,0.979476642677115,1.701469213040418,2.495280711970285,3.5294211834307436,0.8913701888239641,0.35737633700541593,2.5901828141324983,2.9859229760581316,6.513451266746711,0.0,3.507147660450986,0.0,0.6420194513128274,1.315647376010222,0.8444989429017256,3.160765328881791,2.4242637251927706,0.0,1.8200155328356087,0.0,1.480528816402435,0.3213913124844335,0.0,3.2106647207653367,3.8492587127559856,2.7570424538579554,5.451488082691828,2.6337915484802017,0.0,0.0,1.3371230490996653,8.150554599514642,0.9668615870725097,0.0,0.8852580690839046,0.5446762821715312,0.0,5.148031121040713,3.5459683691052923,6.426338565118359,1.4721290026848797,0.3880969371387566,0.0,0.9876985005997706,0.689608691659723,0.2912310494588261,0.0,2.48845331006014,1.7529455037009058,1.5890635382263034,0.0,0.9558551072236969,3.7916473964031403,1.5933537709802967,3.263210223578226,1.403425891952792,0.0,0.7413435835066244,3.3959662580474546,1.3374656275807306,0.0,2.1181404143220908,4.425801675935151,4.98209460400383,0.0,3.5397419763851157,1.3367918125577756,0.0
CCS,7.077712994803694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.839832640860407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4830289312443294,0.0,0.0,0.0,0.0,0.0,0.0,1.2148211107606637,0.0,0.0,0.9659091127780994,0.0,6.143234217100038,0.0,1.2632207419092962,0.0,0.0,0.0,0.0,0.0,0.0,1.4969582466913702,0.0,1.8233417617631433,0.0,0.0,3.1234791437824967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.382396116790899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.370303799426338,0.0,0.0,0.0,7.860602823873037,0.0
RELA,0.0,5.203291224042378,1.5426592241926715,0.0,0.5071045181499874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.552323270306479,0.0,0.0,0.0,0.0,3.1551193730644855,1.7044913259849097,0.0,0.0,0.0,7.6869346710412305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6364900593943736,3.0205430930306334,0.0,0.0,0.0,0.0,0.4850094157263465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.637137229933081,2.8359402388141355,0.0,0.665591969277862,0.6355863185419413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.040443161910847,5.890327517061486,0.0,0.0,0.0,0.0
DPP3,0.0,4.484325063488202,0.0,0.0,0.0,3.9363175662487513,0.0,0.0,4.501120634275387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5053747183170774,0.0,3.1827367852235913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.612284668078093,0.0,5.2062681245209825,0.0,0.0,3.622684416031797,4.147265990106611,3.6099203993655484,7.958587513685688,4.376769627485807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.01450035866875,6.840186250118946,0.0,0.0,0.0,0.0,3.956660747424903,0.0,0.0,4.807906132348684,0.0,4.225575717088601,4.277813695995285,0.0,0.0,4.714454349833126,0.0,4.594560492340665,3.2984002494693017,4.337247243198736,4.489831908110318,3.0597809621454957,0.0,2.577392571369714,5.024182247790275,0.0
TERF2IP,1.1338133783595699,0.0,0.0,0.0,0.0,2.443272459140905,2.6511366713093096,0.0,0.0,0.0,0.0,0.0,5.700714358938708,0.0,0.0,0.0,0.0,7.451343009349415,0.0,0.0,0.0,6.323741144185299,0.0,0.0,0.0,0.0,0.0,0.0,2.5930334021302777,0.0,0.9042867796041089,0.0,0.0,4.932987132734622,0.0,0.0,0.0,4.8092909557806065,0.9740270350300269,0.0,2.9841117146398477,0.0,0.6545675221563132,5.292119135076829,0.0,0.0,0.0,0.0,1.8334487604514433,0.0,0.0,0.0,0.0,0.0,7.72941681464735,2.2266688203528022,0.0,0.0,3.10741838486454,3.0889946790380507,0.0,1.6406625703319728,0.0,0.0,0.0,0.0,4.028516110962886,5.259494712760628,0.0,0.0,0.0,0.0,6.27167964934258,0.0
MSH6,3.308113278490149,5.551906630564881,1.983484349664123,5.426965801237252,3.708374873517349,1.1543628542892712,2.8333212395970064,0.0,0.2412861799152491,0.0,1.104262845622032,0.0,5.2104278304014855,4.766605761947791,0.0,1.3561888937408768,0.1032749825337881,4.908750472848198,2.2076523824281935,7.023554773610698,2.280130832402604,5.2372539461470495,4.403778983950306,6.105464372920395,0.0,3.1000609593549857,6.341551735219127,3.9620862498506435,0.0,3.8336390087094823,5.173471272142079,5.336933168487808,5.605680999781949,0.0,3.8943521462499726,3.5574958674989445,0.0,4.85560605680792,3.357573117073957,0.0,5.498825277735507,3.594930669812392,5.7155557140470075,2.6891470544359244,1.1567137287019347,0.0,0.0,0.0,6.40808513067372,0.7525884733395003,0.4760861186855405,0.0,2.7061061355425142,3.6729683720111765,6.393038590022415,3.785644705703576,0.0,0.0,0.0,4.010117407333491,4.553784401691564,7.468029330446705,0.5707825230108978,0.0,0.0,0.0,6.364413096739276,4.1862232115321065,0.0,6.962930698989224,0.5717263145527482,4.161202441016342,2.6694146077941627,0.0
POP1,0.0,0.0,0.0,0.2038338609849257,0.0,0.0,5.249047065876312,0.0,0.0,0.0,0.0,0.0,0.0,6.505806791232093,0.0,0.0,0.0,0.0,0.0,5.955301177760931,0.0,5.251878121089373,1.6629710872150762,2.9890445204679654,0.0,0.0,0.0,0.0,0.0,0.65637463444818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.148984931387515,0.0,4.953051007577381,0.436732193554782,4.653896950275294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2494635453248142,0.0,0.0,0.0,0.0,7.357886248893435,0.0,0.0,0.4116572753803807,0.0,0.0,0.0,0.686115009974691,0.0,0.0,7.553360503335328,0.0,0.31795579698167975,0.0,4.695581873775384
PYCR1,1.0546123487372319,3.3458391654159105,1.300762177224257,0.0,0.0,0.5336081981403993,2.1388013653455817,0.0,0.0,1.3423726904526747,5.068249461555687,0.0,4.399177931220876,6.202468657763254,6.2164878473063325,0.0,0.5872862526857783,0.0,0.0,0.0,2.334905742171044,0.0,1.1157124685066522,1.8716938527231894,1.1254857971593757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4572160371296294,6.134756921344355,0.0,0.632927981251034,2.02354989465037,0.0,7.014991242034265,0.0,0.0,0.6000670387112864,0.0,0.0,0.0,2.423481360610729,0.0,0.0,0.0,0.0,0.0,5.890184006823731,0.0,0.6563929412856482,0.0,0.0,0.0,0.0,0.0,2.9103201302765105,0.0,0.0,0.0,0.0,0.0,0.0,1.0635098451367297,0.0,0.0,7.65676091666055,1.4318529168692171,0.0,0.0,0.0
